Experiment_ID,Protein_Name,Representative.UniProt_ID,Protein_description,Mascot_Score,SSM,UPM,SSM_used_for_quantification,Vehicle_control_.n.1.,Vehicle_control_.n.2.,Binding_of_NBF_to_fresh_beads_.n.1.,Binding_of_NBF_to_fresh_beads_.n.2.,Compound_competition.40_µM_,Compound_competition_.13.33_µM,Compound_competition_4.44_µM,Compound_competition_1.48_µM,Compound_competition_0.49_µM,Compound_competition_0.16_µM,Hill,IC50,MS1_intensity,Kdapp,ProteinType
X031794,SYMPK,Q92797,Symplekin,425,15,9,9,1,1.062644,1.086043,1.276279,1.106857,1.062254,1.06122,1.119947,1.064735,1.017185,0,40,6.7303,0,Q
X031794,DDB1,Q16531,DNA damage-binding protein 1,579,17,11,11,1,1.205371,0.947765,1.333802,1.094301,1.146861,0.91224,1.095388,1.195884,1.107642,1.7,40,7.0743,0,Q
X031794,VAT1,Q99536,Synaptic vesicle membrane protein VAT-1 homolog,438,15,6,8,1,0.973198,1.095298,1.204398,0.860803,0.867894,1.052909,1.012105,0.91296,0.923899,1,40,7.3863,0,Q
X031794,CHERP,Q8IWX8,Calcium homeostasis endoplasmic reticulum protein,332,7,5,5,1,1.026209,1.195963,1.171322,1.044179,1.183568,1.06348,1.169492,1.191419,1.027216,0,40,6.5979,0,Q
X031794,EEF1E1,O43324,Eukaryotic translation elongation factor 1 epsilon-1,231,6,4,4,1,0.876854,1.153308,1.036846,1.055639,1.051508,1.29939,1.256503,1.084929,1.106216,0,40,6.9542,0,O
X031794,SAE1,Q9UBE0,SUMO-activating enzyme subunit 1,340,7,4,4,1,1.181745,0.888372,1.228638,1.0355,1.06567,0.800176,0.891021,1.069611,0.968456,1,40,6.2682,0,Q
X031794,SF3A1,Q15459,Splicing factor 3A subunit 1,726,25,12,14,1,1.091233,1.065788,1.295653,1.014642,1.085532,0.891282,1.025416,1.07877,0.990202,0,40,7.0707,0,Q
X031794,44806,Q15019,Septin-2,349,9,6,7,1,1.195459,0.874142,1.337116,1.053883,1.117484,0.840479,1.028207,1.111177,1.0316,0,40,6.9883,0,Q
X031794,ARCN1,P48444,Coatomer subunit delta,650,18,10,10,1,1.108741,1.053493,1.160909,1.097655,1.083867,1.035708,1.173514,1.106797,1.042333,0,40,7.0108,0,P
X031794,CPSF1,Q10570,Cleavage and polyadenylation specificity factor subunit 1,307,11,5,5,1,1.055943,1.146693,1.204894,1.031197,1.061299,0.886721,1.132758,1.025258,1.021747,1.74,40,6.4134,0,Q
X031794,ROCK2,O75116,Rho-associated protein kinase 2,282,12,5,5,1,1.114212,1.084563,1.147541,0.973403,1.072668,0.821703,0.911371,1.151168,0.914314,1,40,6.2639,0,O
X031794,OCLN,Q16625,Occludin,415,8,5,5,1,0.866752,0.889858,1.056774,0.950883,0.911628,1.000146,0.937909,0.945483,0.919078,1.82,40,6.2542,0,Q
X031794,GBF1,Q92538,Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1,1127,35,19,20,1,0.869879,1.035478,1.075574,1.068454,0.986601,1.054266,1.10159,0.977348,0.971087,1,40,6.9196,0,Q
X031794,MYO1B,O43795,Unconventional myosin-Ib,218,7,4,4,1,0.996882,1.213105,1.280412,1.406965,1.130979,1.156906,1.106134,1.090949,1.120642,0,40,6.3643,0,O
X031794,IPO7,O95373,Importin-7,756,26,12,13,1,0.80383,1.071412,1.047599,1.08438,0.886281,0.958961,0.972127,0.819292,0.882343,0,40,7.6487,0,O
X031794,GRAMD3,Q96HH9,GRAM domain-containing protein 3,390,12,5,5,1,1.132101,0.575092,0.443292,1.169958,1.233095,1.188781,1.243556,1.16278,1.076359,0,40,6.1345,0,Q
X031794,MAGOHB,Q96A72,Protein mago nashi homolog 2,200,6,5,5,1,1.22412,1.051965,1.38711,1.101686,1.166556,0.913104,1.128959,1.172248,1.144119,0,40,7.0706,0,Q
X031794,CKAP5,Q14008,Cytoskeleton-associated protein 5,606,21,10,10,1,1.358111,0.880557,1.365051,1.066181,1.057616,0.781802,0.966793,1.122566,1.020989,2.33,40,6.4196,0,Q
X031794,HADHB,P55084,"Trifunctional enzyme subunit beta, mitochondrial",453,11,8,8,1,1.065935,1.049831,1.222132,1.072479,1.101868,0.940842,1.059708,1.015266,0.974241,0,40,7.2236,0,P
X031794,ACSL5,Q9ULC5,Long-chain-fatty-acid--CoA ligase 5,491,15,10,10,1,0.938502,0.947858,1.091354,1.062349,1.038213,1.110895,1.160548,1.015579,1.03325,0,40,7.4609,0,Q
X031794,COPA,P53621,Coatomer subunit alpha,675,29,13,13,1,1.164605,1.054227,1.190324,1.132412,1.021704,0.958203,1.04731,1.060976,1.117741,0,40,6.8556,0,P
X031794,NUP188,Q5SRE5,Nucleoporin NUP188 homolog,997,31,21,22,1,0.87843,1.11834,1.109225,1.066985,1.015921,1.151883,1.128564,0.997251,1.043983,0,40,7.0901,0,Q
X031794,STT3B,Q8TCJ2,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B,380,16,11,12,1,1.051832,0.886237,1.118095,0.998238,1.02867,0.94073,1.001119,1.035187,1.04289,1,40,6.8014,0,Q
X031794,IGF2R,P11717,Cation-independent mannose-6-phosphate receptor,374,15,7,7,1,1.152521,0.987409,1.310715,1.038079,1.097341,0.960298,1.038548,1.104942,1.068778,1,40,6.2824,0,P
X031794,GLG1,Q92896,Golgi apparatus protein 1,377,12,5,5,1,1.122767,0.872896,1.229389,0.949678,1.018093,0.822456,0.940989,1.033935,0.893207,2.11,40,6.5142,0,Q
X031794,INTS12,Q96CB8,Integrator complex subunit 12,363,10,4,4,1,1.06267,1.200202,1.374575,1.156078,1.176932,1.212169,1.343235,1.04863,1.090457,0,40,6.1662,0,Q
X031794,DHX9,Q08211,ATP-dependent RNA helicase A,1010,33,22,22,1,1.191756,0.966671,1.243921,1.020774,1.075886,0.829043,1.051836,1.047141,1.046243,0,40,7.0585,0,Q
X031794,ECM29,Q5VYK3,Proteasome-associated protein ECM29 homolog,842,30,20,20,1,0.906778,1.033217,1.098872,1.049463,0.923051,1.060057,1.043249,0.953649,0.994042,0,40,6.8775,0,Q
X031794,LMNB2,Q03252,Lamin-B2,326,9,4,4,1,1.24229,1.105169,1.234707,1.106062,1.113902,1.139979,1.195928,1.177481,1.148518,0,40,6.3036,0,Q
X031794,SAAL1,Q96ER3,Protein SAAL1,177,5,4,4,1,0.945697,0.788475,0.94412,0.977016,0.911273,0.789542,0.978101,0.907975,0.823486,1,40,6.3538,0,Q
X031794,APEH,P13798,Acylamino-acid-releasing enzyme,360,11,7,8,1,1.237368,1.250817,1.33183,1.174894,1.209509,0.858437,1.093815,1.205317,1.109633,0,40,6.7696,0,P
X031794,CAD,P27708,CAD protein,1421,39,22,23,1,1.061542,1.199651,1.202882,1.119602,1.109295,1.062963,1.181633,1.118799,1.10244,0,40,7.0935,0,P
X031794,FRYL,O94915,Protein furry homolog-like,322,13,5,5,1,0.885511,1.044966,1.161876,1.043764,0.997107,1.103759,1.060417,1.020285,1.021655,1,40,6.3672,0,O
X031794,PSMA4,P25789,Proteasome subunit alpha type-4,209,10,5,6,1,1.119463,1.360925,1.275921,1.055364,1.101575,0.859161,1.019132,1.039241,1.016651,0,40,7087,0,P
X031794,SLC2A1,P11166,"Solute carrier family 2, facilitated glucose transporter member 1",279,8,4,4,1,0.995541,0.901879,1.163791,1.044175,0.979163,1.090433,1.149831,1.009488,0.944598,0,40,7.1746,0,P
X031794,PSMC2,P35998,26S protease regulatory subunit 7,964,23,18,18,1,1.083012,1.031045,1.255437,1.034123,1.057629,0.910799,1.104944,1.059975,0.972293,1,40,7.2049,0,P
X031794,NQO1,P15559,NAD(P)H dehydrogenase [quinone] 1,208,5,4,4,1,1.223082,1.030547,1.186238,1.061207,1.085915,0.856289,1.041641,1.121028,1.054818,1.61,40,6.9643,0,P
X031794,SAR1A,Q9NR31,GTP-binding protein SAR1a,167,5,3,4,1,1.250063,0.693659,1.283663,0.989073,1.089116,0.747676,1.014301,1.153194,1.005735,1,40,6.56,0,Q
X031794,FOCAD,Q5VW36,Focadhesin,304,12,6,6,1,0.877201,0.978734,0.958869,0.970191,0.907131,0.967709,0.93488,0.855081,0.866917,1,40,6.4631,0,Q
X031794,HM13,Q8TCT9,Minor histocompatibility antigen H13,250,7,4,4,1,1.090447,0.89944,1.169941,0.991032,0.97727,1.018452,0.977842,0.999613,1.017586,1,40,7.0328,0,Q
X031794,MROH1,Q8NDA8,Maestro heat-like repeat-containing protein family member 1,718,23,16,16,1,0.887617,1.188889,1.134537,1.116448,0.985166,1.143119,1.11241,0.972852,1.039759,0,40,6.8849,0,Q
X031794,CTU2,Q2VPK5,Cytoplasmic tRNA 2-thiolation protein 2,165,7,4,4,1,0.908714,1.010366,1.160865,1.104955,0.914653,0.85058,0.837896,0.952711,0.965204,1,40,6.3357,0,Q
X031794,CTNND1,O60716,Catenin delta-1,236,6,4,4,1,1.356023,1.155208,1.290417,1.058888,1.149673,0.790468,1.022745,1.017737,0.925636,0,40,6.2512,0,O
X031794,PRDX3,P30048,"Thioredoxin-dependent peroxide reductase, mitochondrial",321,8,5,5,1,1.355614,0.647424,1.278336,1.052498,1.051306,0.606236,0.917837,1.057569,0.963796,1,40,7.3712,0,P
X031794,DDX20,Q9UHI6,Probable ATP-dependent RNA helicase DDX20,1310,41,20,25,1,0.845335,1.261701,1.100977,1.161465,1.088408,1.236486,1.163208,0.999094,1.045366,0,40,7.8353,0,Q
X031794,ADAR,P55265,Double-stranded RNA-specific adenosine deaminase,448,13,8,8,1,1.098501,1.000426,1.212266,0.984609,0.964363,0.857767,1.02103,1.015242,0.976389,1,40,6.4852,0,P
X031794,PSMA1,P25786,Proteasome subunit alpha type-1,452,12,8,9,1,1.200873,1.13325,1.335947,1.000348,1.118958,0.824849,1058,1.078752,1.035516,0,40,6.9946,0,P
X031794,DDOST,P39656,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit,385,12,9,9,1,1.094709,1.31589,1.213579,1.323601,1.302555,1.290548,1.355864,1.211442,1.208378,0,40,7.5073,0,P
X031794,NUP98,P52948,Nuclear pore complex protein Nup98-Nup96,349,9,6,6,1,0.902467,1.066965,1.139364,1.207244,0.996185,1.002901,1.073323,0.912849,0.944218,0,40,6.5664,0,P
X031794,BLMH,Q13867,Bleomycin hydrolase,197,7,4,4,1,1.139575,3.283088,1.186642,0.862033,0.903474,0.792583,0.889103,0.946746,1.074133,1,40,6.6138,0,Q
X031794,CNOT2,Q9NZN8,CCR4-NOT transcription complex subunit 2,199,8,4,4,1,0.939897,1.229498,1.111159,1.09504,1.127608,1.085944,1.024434,1.093285,1.053286,0,40,6284,0,Q
X031794,SPTLC1,O15269,Serine palmitoyltransferase 1,517,14,9,10,1,1.033844,1.113945,1.14788,1.084038,1.01565,1.16292,1.19668,1.074813,1.083296,0,40,7.2848,0,O
X031794,TUBB6,Q9BUF5,Tubulin beta-6 chain,310,11,4,7,1,0.88436,1.055951,1.028634,1.110605,1.037005,1.082789,1.152294,0.999314,0.998692,0,40,6.6343,0,Q
X031794,BSG,P35613,Basigin,179,8,4,4,1,1.163864,0.804472,1.128554,1.024631,1.091638,0.733051,0.965266,1.075594,1.022495,0,40,7.0459,0,P
X031794,BAIAP2,Q9UQB8,Brain-specific angiogenesis inhibitor 1-associated protein 2,279,10,4,4,1,1.277725,0.904688,1.393023,1.082155,1.133541,0.747168,0.887868,1.139864,1.070765,0.55,40,5.9311,0,Q
X031794,EXOC6,Q8TAG9,Exocyst complex component 6,230,8,5,5,1,0.885134,1.080433,1.028221,0.989175,1.040236,1.008582,1.090928,0.999508,1.022638,0,40,6.4079,0,Q
X031794,CNDP2,Q96KP4,Cytosolic non-specific dipeptidase,268,8,5,5,1,1.386318,0.871333,1.420636,1.131976,1.202871,0.755327,1.004935,1.152862,1.112507,0,40,6.5352,0,Q
X031794,LARS,Q9P2J5,"Leucine--tRNA ligase, cytoplasmic",961,32,21,23,1,0.949637,1.090603,1.206336,1.031951,1.036066,1.075064,1.101143,1.017772,1.022204,0,40,7.2328,0,Q
X031794,PRPF8,Q6P2Q9,Pre-mRNA-processing-splicing factor 8,1022,37,27,28,1,1.036638,1.026309,1.228946,1.008921,1.038224,1.049986,1.131876,1.077858,1.059932,0,40,7.0529,0,Q
X031794,UBAP2L,Q14157,Ubiquitin-associated protein 2-like,415,10,6,6,1,1.270177,0.809172,1.235753,1.01483,1.096956,0.719997,0.963629,1.019281,0.992325,0,40,6.3534,0,Q
X031794,ACADM,P11310,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",201,8,5,5,1,1.055487,0.821321,1.134857,0.934374,1.065341,0.971767,0.96098,1.053043,1.021124,1,40,6.7481,0,P
X031794,SSFA2,P28290,Sperm-specific antigen 2,466,15,10,10,1,1.041813,0.966686,1.181797,1.047733,1.084826,0.86742,1.205346,1.07985,1.031132,1,40,6453,0,P
X031794,MRPS9,P82933,"28S ribosomal protein S9, mitochondrial",174,7,5,5,1,1.317176,1.48215,1.444642,1.335853,1.137647,1.041724,1.254212,1.139924,1.118855,0,40,6.4652,0,P
X031794,ACSL4,O60488,Long-chain-fatty-acid--CoA ligase 4,301,8,5,5,1,1.220789,1.133902,1.351407,1.226342,1.207118,0.977726,1.217527,1.143189,1.222766,0,40,5.9278,0,O
X031794,BDH1,Q02338,"D-beta-hydroxybutyrate dehydrogenase, mitochondrial",263,11,6,6,1,0.913284,0.963368,1.004185,1.058374,1.072819,1.206323,1.166614,0.999554,1.095754,0,40,7134,0,Q
X031794,OGDH,Q02218,"2-oxoglutarate dehydrogenase, mitochondrial",327,15,5,5,1,0.929225,0.929369,1.19113,0.956925,0.992639,1.014447,1.018686,1.005025,1.032878,1,40,6387,0,Q
X031794,PDXDC1,Q6P996,Pyridoxal-dependent decarboxylase domain-containing protein 1,160,6,4,4,1,0.883624,0.80517,1.025664,0.852757,1.027117,0.898529,0.960155,0.889874,0.795808,0,40,5.8876,0,Q
X031794,RAP1B,P61224,Ras-related protein Rap-1b,273,8,4,4,1,1.21581,0.744424,1.226747,1.102265,1.05343,0.741074,0.89417,1.144121,1.088853,2.3,40,6.68,0,P
X031794,NCAPG2,Q86XI2,Condensin-2 complex subunit G2,425,15,10,10,1,0.882117,1.147364,1.157167,1.184685,1.022514,1.084954,1.089801,1.022428,1.033236,0,40,6.8664,0,Q
X031794,APOB,P04114,Apolipoprotein B-100,632,26,11,11,1,0.766311,1.079416,0.924502,0.988909,0.939152,1.138665,1.084924,0.934722,0.992198,1.81,40,7.5737,0,P
X031794,URB2,Q14146,Unhealthy ribosome biogenesis protein 2 homolog,657,19,14,14,1,0.882423,1.065505,1.130314,1.073959,1.031132,1.113976,1.090703,0.958251,1.042339,0,40,6.8636,0,Q
X031794,CNP,P09543,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",171,8,4,4,1,1.101293,0.989272,1.105986,1.090064,1.023037,0.966607,0.984575,1.038031,1.050751,0,40,6.6916,0,P
X031794,PRDX1,Q06830,Peroxiredoxin-1,532,20,5,9,1,1.341926,0.935937,1.352224,0.986863,1.077296,0.667564,0.895089,1.073235,0.946373,1,40,8.0387,0,Q
X031794,TCOF1,Q13428,Treacle protein,538,19,10,11,1,1.125697,1.056619,1.296542,1.083947,1.087788,0.91323,1.05279,1.054128,1.070804,0,40,6629,0,Q
X031794,FLG2,Q5D862,Filaggrin-2,337,8,4,4,1,0.547333,16.578004,0.476717,0.19685,0.566305,1.023163,0.404833,0.379622,0.563477,1,NA,7.2358,0,Q
X031794,TJP1,Q07157,Tight junction protein ZO-1,138,6,3,3,1,0.471871,2.790397,0.526005,0.502136,0.536865,0.877059,0.325049,0.55472,0.679251,1,NA,6.8561,0,Q
X031794,SPRR1B,P22528,Cornifin-B,71,3,2,2,1,0.387155,13.21679,0.737227,0.505068,0.395462,0.876612,0.45682,0.435836,0.772857,1,NA,7.0091,0,P
X031794,CEP290,O15078,Centrosomal protein of 290 kDa,125,11,2,3,1,0.562786,3.413145,0.424909,0.323879,0.494755,0.824232,0.28963,0.814707,0.462192,1,NA,7.0016,0,O
X031794,ECI2,O75521,"Enoyl-CoA delta isomerase 2, mitochondrial",178,6,3,3,1,0.690489,0.539798,0.618591,0.594798,0.613403,0.819267,0.70206,0.648878,0.576618,1,NA,6.2031,0,O
X031794,ARG1,P05089,Arginase-1,225,7,4,4,1,0.560085,20.478004,0.599318,0.163484,0.650087,1.418948,0.57606,0.475878,1.06951,1,NA,6.7804,0,P
X031794,ECM1,Q16610,Extracellular matrix protein 1,166,6,2,2,1,0.658131,14.926713,0.848164,0.459343,0.736485,1.460014,0.650888,0.805099,0.841433,2.21,NA,6.2916,0,Q
X031794,SERPINB5,P36952,Serpin B5,135,4,2,2,1,1.762517,1.06639,1.59484,1.134222,1.37148,0.755689,0.97979,1.29917,1.090849,0,NA,5.8434,0,P
X031794,VRK1,Q99986,Serine/threonine-protein kinase VRK1,155,5,4,4,1,1.425198,0.785889,1.454821,0.988527,1.100064,0.656323,0.99361,1.205488,1.106898,1,NA,6.2461,0,Q
X031794,HSPE1,P61604,"10 kDa heat shock protein, mitochondrial",367,12,8,11,1,1.539106,0.588295,1.459887,1.074053,1.137339,0.54087,0.887381,1.137983,0.954725,1,NA,7.8932,0,P
X031794,RAD18,Q9NS91,E3 ubiquitin-protein ligase RAD18,110,4,3,3,1,1.563956,1.060945,1.6197,1.310809,1.309358,0.750727,1.17594,1.185991,1.121781,0,NA,5757,0,Q
X031794,PTPN11,Q06124,Tyrosine-protein phosphatase non-receptor type 11,203,11,5,5,1,1.491561,0.941712,1.433935,1.29289,1.258992,0.819638,1.084457,1.245829,1.123684,0,NA,6.4304,0,Q
X031794,PTK2,Q05397,Focal adhesion kinase 1,154,7,2,2,1,1.334988,0.803467,1.296993,1.067251,1.009876,0.630606,1.015097,1.112763,0.954456,1.74,NA,5.8103,0,Q
X031794,CHCHD2,Q9Y6H1,Coiled-coil-helix-coiled-coil-helix domain-containing protein 2,71,2,2,2,1,1.228001,0.950505,1.088367,1.012137,0.88769,0.613496,0.72011,0.966527,0.987473,1,NA,5.8542,0,Q
X031794,HNRNPK,P61978,Heterogeneous nuclear ribonucleoprotein K,643,25,13,18,1,1.356551,0.708137,1.302195,1.061891,1.124335,0.642287,0.955765,1.105551,1.012031,0,NA,7.8575,0,P
X031794,USP14,P54578,Ubiquitin carboxyl-terminal hydrolase 14,285,9,7,7,1,1.355001,0.74172,1.353757,1.055533,1.173373,0.634259,0.939902,1.137266,1.065545,0,NA,6.4935,0,P
X031794,GSPT1,P15170,Eukaryotic peptide chain release factor GTP-binding subunit ERF3A,290,11,7,7,1,1.406608,0.866059,1.298099,1.012616,1.144388,0.635255,0.976789,1.132168,1.02068,0,NA,6.8938,0,P
X031794,USO1,O60763,General vesicular transport factor p115,158,5,3,3,1,1.415055,0.854587,1.354734,1.086055,1.07389,0.56383,0.841582,1.132236,1.004896,1.41,NA,5.8804,0,O
X031794,MTPN,P58546,Myotrophin,90,3,3,3,1,1.385139,0.726015,1.991336,1.106163,1.062006,0.619234,0.904991,1.123748,1.017597,1,NA,6721,0,P
X031794,VPS29,Q9UBQ0,Vacuolar protein sorting-associated protein 29,195,4,4,4,1,1.385942,0.607148,1.401118,1.059362,1.159102,0.608549,0.965024,1.102568,1.006754,0,NA,6.7153,0,Q
X031794,UGP2,Q16851,UTP--glucose-1-phosphate uridylyltransferase,84,3,2,2,1,1.013821,1.026533,1.026753,0.786034,0.989456,0.455885,0.739019,0.862513,0.875666,1,NA,6.2684,0,Q
X031794,PRDX5,P30044,"Peroxiredoxin-5, mitochondrial",269,6,3,3,1,1.575006,0.544891,1.319324,1.085615,1.145033,0.634343,0.915836,1.134373,0.979097,0,NA,6.2516,0,P
X031794,U2AF1L5,P0DN76,Splicing factor U2AF 35 kDa subunit-like protein,117,3,3,3,1,1.455159,1.049782,1.371577,0.988065,1.223674,0.684315,0.968535,1.043469,1.096971,0,NA,6.5722,0,P
X031794,PDIA3,P30101,Protein disulfide-isomerase A3,736,22,13,14,1,1.565463,0.703027,1.434992,1.127191,1.176338,0.604636,0.939704,1.181267,1.053812,1,NA,7.2728,0,P
X031794,HSP90AA1,P07900,Heat shock protein HSP 90-alpha,1162,49,16,21,1,1.525156,0.740884,1.444058,1.144656,1.254313,0.661985,0.990363,1.24968,1.007662,0,NA,8.1362,0,P
X031794,CUL1,Q13616,Cullin-1,178,7,3,3,1,1.415846,0.948833,1.430181,1.009302,1.140093,0.807017,1.120678,1.178872,1.126965,2.01,NA,6.1358,0,Q
X031794,FKBP3,Q00688,Peptidyl-prolyl cis-trans isomerase FKBP3,156,7,3,3,1,1.4229,0.745843,1.40437,1.076618,1.169729,0.636719,0.860047,1.095312,0.991818,0,NA,6.7203,0,Q
X031794,GLS,O94925,"Glutaminase kidney isoform, mitochondrial",137,3,3,3,1,1.516362,0.795197,1.513664,1.116699,1.220028,0.651302,1.015928,1.259498,1.178111,1.52,NA,6.2406,0,O
X031794,EIF4G1,Q04637,Eukaryotic translation initiation factor 4 gamma 1,593,21,12,13,1,1.418516,0.79411,1.328422,1.075677,0.986517,0.640643,0.958848,1.009866,0.940096,0,NA,6.6272,0,Q
X031794,LACTB2,Q53H82,Endoribonuclease LACTB2,49,3,2,2,1,1.075415,0.702147,1.047422,0.918629,1.024422,0.568921,0.750777,0.967367,0.972831,1,NA,5.9864,0,Q
X031794,SARS,P49591,"Serine--tRNA ligase, cytoplasmic",224,8,2,2,1,1.803808,0.806717,1.981677,1.269285,1.474409,0.6588,1.129325,1.339095,1.25276,0,NA,6.2992,0,P
X031794,RNF20,Q5VTR2,E3 ubiquitin-protein ligase BRE1A,228,8,2,2,1,1.055837,0.834805,1.183582,0.966233,0.806267,0.618818,0.894891,0.924683,0.712372,1,NA,6.2356,0,Q
X031794,PCYOX1,Q9UHG3,Prenylcysteine oxidase 1,108,5,3,3,1,1.096021,1.021891,1.151297,0.877242,1.006317,0.461832,1.01826,0.95174,0.7691,1,NA,5.7822,0,Q
X031794,RBM12,Q9NTZ6,RNA-binding protein 12,106,4,4,4,1,1.032077,0.666976,0.914243,0.948424,0.91786,0.587631,0.744882,0.970447,0.925299,1,NA,6.24,0,Q
X031794,ASNA1,O43681,ATPase ASNA1,118,3,3,3,1,1.42894,1.05827,1.150743,0.98806,1.170147,0.75747,0.939891,1.221787,1.082931,1,NA,6.3973,0,O
X031794,EIF1AX,P47813,"Eukaryotic translation initiation factor 1A, X-chromosomal",157,4,4,4,1,1.414099,0.707962,1.707509,1.220393,1.1215,0.859648,0.832686,1.004694,1.018054,0,NA,6.7983,0,P
X031794,MSL2,Q9HCI7,E3 ubiquitin-protein ligase MSL2,54,2,2,2,1,0.609545,0.838565,0.93216,0.872061,0.750057,1.028756,0.89148,0.740986,0.803166,0,NA,6.6533,0,Q
X031794,API5,Q9BZZ5,Apoptosis inhibitor 5,126,6,3,3,1,1.369526,0.832364,1.20946,1.068486,1.050164,0.62966,0.833449,1.032901,0.88846,0,NA,5.8961,0,Q
X031794,BCAP31,P51572,B-cell receptor-associated protein 31,194,7,5,5,1,1.276189,0.718166,1.15742,0.943804,0.97623,0.599201,0.928869,0.941836,0.704512,1,NA,7.1934,0,P
X031794,UBE2K,P61086,Ubiquitin-conjugating enzyme E2 K,134,3,2,2,1,1.380256,0.707355,1.210507,0.969859,1.13482,0.624838,0.885989,1.098178,0.932398,0,NA,6.5485,0,P
X031794,CORO1B,Q9BR76,Coronin-1B,156,6,4,4,1,1.595148,0.920398,1.676038,1.100178,1.333103,0.717441,0.996678,1.313553,1.220285,0,NA,6.3976,0,Q
X031794,UMPS,P11172,Uridine 5'-monophosphate synthase,169,7,4,4,1,1.53995,0.791258,1.593178,1.195568,1.248676,0.799634,1.171437,1.19457,1.287616,1.72,NA,6.5796,0,P
X031794,GSTP1,P09211,Glutathione S-transferase P,344,12,6,8,1,2.018295,1.057147,1.654114,1.389625,1.625341,0.674693,1.240752,1.557397,1.314941,0,NA,6.7472,0,P
X031794,GARS,P41250,Glycine--tRNA ligase,445,16,9,9,1,1.580852,1.30955,1.519327,1.161483,1.314374,0.829849,1.134865,1.297639,1.200428,0,NA,6.9252,0,P
X031794,PPP4R1,Q8TF05,Serine/threonine-protein phosphatase 4 regulatory subunit 1,87,3,2,2,1,0.869888,0.853334,1.000627,0.898426,0.819929,0.512567,0.765627,0.787544,0.903674,1,NA,5.8535,0,Q
X031794,UHRF1,Q96T88,E3 ubiquitin-protein ligase UHRF1,114,3,3,3,1,1.444093,0.879991,1.341431,0.933993,1.139666,0.600986,1.045539,1.145312,1.108814,1,NA,5.7585,0,Q
X031794,ATIC,P31939,Bifunctional purine biosynthesis protein PURH,217,7,5,5,1,1.403178,0.800481,1.411264,1.098489,1.166403,0.59975,0.947669,1.181879,1.143548,1,NA,6.4981,0,P
X031794,IMPDH2,P12268,Inosine-5'-monophosphate dehydrogenase 2,419,12,10,10,1,1.539041,0.972635,1.606168,1.153335,1.342838,0.84702,1.106378,1.306281,1.164003,0,NA,6.9929,0,P
X031794,ATP6V1B2,P21281,"V-type proton ATPase subunit B, brain isoform",77,2,2,2,1,1.567697,1.607234,1.650601,1.296697,1.516326,1.059916,1.23019,1.427752,1.340619,0,NA,6.7272,0,P
X031794,ATP6V1C1,P21283,V-type proton ATPase subunit C 1,77,3,3,3,1,1.536025,0.761822,1.615179,1.157703,1.26948,0.729584,1.071032,1.266853,1.161027,0,NA,5.8876,0,P
X031794,NCL,P19338,Nucleolin,1215,41,28,30,1,1.570556,0.570376,1.25825,0.93468,1.050101,0.461502,0.830951,1.077247,0.967735,1,NA,7.5579,0,P
X031794,PSME1,Q06323,Proteasome activator complex subunit 1,320,7,5,5,1,1.214532,0.706807,1.188381,0.952663,1.008138,0.620648,0.888015,1.018757,0.845826,1,NA,6.8772,0,Q
X031794,CAPG,P40121,Macrophage-capping protein,205,7,3,3,1,1.450955,0.80691,1.379718,1.121084,1.149585,0.630686,0.953118,1.009199,0.960609,0,NA,6.3948,0,P
X031794,PBRM1,Q86U86,Protein polybromo-1,92,7,2,2,1,0.660391,1.043677,0.975096,0.921104,0.946416,1.243649,0.872205,1.060008,0.931816,0.63,NA,6.6425,0,Q
X031794,NLN,Q9BYT8,"Neurolysin, mitochondrial",116,4,3,3,1,1.730638,1.570572,1.803988,1.66719,1.565894,0.831699,1.449195,1.412889,1.308052,0,NA,5.8461,0,Q
X031794,DCD,P81605,Dermcidin,227,7,3,3,1,0.493625,1.548238,0.688629,0.609315,1.717542,1.55761,0.693025,0.959797,0.804579,1,NA,7.5326,0,P
X031794,"HIST1H2AG, HIST1H2AI, HIST1H2AK, HIST1H2AL, HIST1H2AM",P0C0S8,Histone H2A type 1,157,7,3,3,1,1.066751,1.024574,1.021716,0.81351,0.823983,0.64089,0.864706,0.752076,0.915484,1,NA,5.5967,0,P
X031794,HIST2H2BF,Q5QNW6,Histone H2B type 2-F,213,8,5,6,1,1.068757,0.77363,1.002487,0.791355,0.731304,0.604758,0.708193,0.78529,0.819881,1,NA,7.2273,0,Q
X031794,RHOA,P61586,Transforming protein RhoA,172,6,3,3,1,1.557891,0.761002,1.404515,1.074202,1.280213,0.698281,0.996012,1.180329,1.040542,0,NA,6.7224,0,P
X031794,RRAS2,P62070,Ras-related protein R-Ras2,131,3,2,2,1,1.127206,0.682786,1.36464,0.948209,1.043329,0.642194,0.782139,1.004109,0.92853,1.95,NA,6.1775,0,P
X031794,LRRC47,Q8N1G4,Leucine-rich repeat-containing protein 47,111,5,2,2,1,1.577589,1.136889,1.460911,1.305276,1.087148,0.663949,0.89589,1.17348,1.131844,0,NA,6.3302,0,Q
